text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status,tsne_1,tsne_2
DeepSeek_deepseek-chat_DIA_011,DIA_011,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,22.307697,-24.131195
DeepSeek_deepseek-chat_DIA_012,DIA_012,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,-9.283869,-36.72404
DeepSeek_deepseek-chat_DIA_013,DIA_013,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,10.94395,-33.276398
DeepSeek_deepseek-chat_DIA_014,DIA_014,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,33.23495,-28.59465
DeepSeek_deepseek-chat_DIA_015,DIA_015,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,22.994293,-6.0482597
DeepSeek_deepseek-chat_DIA_016,DIA_016,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,18.97217,-34.080368
DeepSeek_deepseek-chat_DIA_017,DIA_017,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,35.094265,-22.655933
DeepSeek_deepseek-chat_DIA_018,DIA_018,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,23.054642,-24.760206
DeepSeek_deepseek-chat_DIA_019,DIA_019,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,28.56768,-34.228752
DeepSeek_deepseek-chat_DIA_020,DIA_020,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,21.607458,-20.522146
DeepSeek_deepseek-chat_DIA_021,DIA_021,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-37.776722,1.9786296
DeepSeek_deepseek-chat_DIA_022,DIA_022,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,221,too_long,-31.55085,-4.7082863
DeepSeek_deepseek-chat_DIA_023,DIA_023,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,221,too_long,-15.365797,-24.579588
DeepSeek_deepseek-chat_DIA_024,DIA_024,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,221,too_long,-48.8241,9.336813
DeepSeek_deepseek-chat_DIA_025,DIA_025,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-47.14497,4.266254
DeepSeek_deepseek-chat_DIA_026,DIA_026,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-15.369177,-19.643763
DeepSeek_deepseek-chat_DIA_027,DIA_027,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-3.0344965,-27.383888
DeepSeek_deepseek-chat_DIA_028,DIA_028,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-30.224398,-17.407665
DeepSeek_deepseek-chat_DIA_029,DIA_029,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,219,valid,-21.469528,-24.515602
DeepSeek_deepseek-chat_DIA_030,DIA_030,Dialogue,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,0.5483348,-29.791435
DeepSeek_deepseek-chat_DIA_031,DIA_031,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-2.925138,-6.613523
DeepSeek_deepseek-chat_DIA_032,DIA_032,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-9.471911,-24.533073
DeepSeek_deepseek-chat_DIA_033,DIA_033,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,221,too_long,8.0846405,-24.37428
DeepSeek_deepseek-chat_DIA_034,DIA_034,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,204,valid,36.605865,1.8974614
DeepSeek_deepseek-chat_DIA_035,DIA_035,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,7.1491394,-11.835313
DeepSeek_deepseek-chat_DIA_036,DIA_036,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,0.7468704,-9.498074
DeepSeek_deepseek-chat_DIA_037,DIA_037,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-6.938914,-6.3956842
DeepSeek_deepseek-chat_DIA_038,DIA_038,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-11.708408,-0.1895591
DeepSeek_deepseek-chat_DIA_039,DIA_039,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-8.73079,-10.33552
DeepSeek_deepseek-chat_DIA_040,DIA_040,Dialogue,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,2.9609082,18.633863
DeepSeek_deepseek-chat_DIA_041,DIA_041,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-18.492746,27.34047
DeepSeek_deepseek-chat_DIA_042,DIA_042,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-16.354385,28.241371
DeepSeek_deepseek-chat_DIA_043,DIA_043,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-12.887982,28.803423
DeepSeek_deepseek-chat_DIA_044,DIA_044,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-18.33137,4.357624
DeepSeek_deepseek-chat_DIA_045,DIA_045,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,1.3822606,36.86817
DeepSeek_deepseek-chat_DIA_046,DIA_046,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-21.724579,13.804029
DeepSeek_deepseek-chat_DIA_047,DIA_047,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-3.7202597,-12.759883
DeepSeek_deepseek-chat_DIA_048,DIA_048,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-33.901913,19.380688
DeepSeek_deepseek-chat_DIA_049,DIA_049,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-9.99424,5.97849
DeepSeek_deepseek-chat_DIA_050,DIA_050,Dialogue,personal,DeepSeek,deepseek-chat,DeepSeek,211,valid,-6.430235,12.771473
Mistral_mistral-small-latest_NAR_001,NAR_001,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,14.482948,17.625395
Mistral_mistral-small-latest_NAR_002,NAR_002,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,190,valid,4.5123096,5.7830267
Mistral_mistral-small-latest_NAR_003,NAR_003,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,198,valid,0.4640972,6.9314966
Mistral_mistral-small-latest_NAR_004,NAR_004,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,3.9934332,10.214234
Mistral_mistral-small-latest_NAR_005,NAR_005,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,14.327314,16.874132
Mistral_mistral-small-latest_NAR_006,NAR_006,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,192,valid,20.679384,17.70305
Mistral_mistral-small-latest_NAR_007,NAR_007,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,217,valid,14.571035,19.980528
Mistral_mistral-small-latest_NAR_008,NAR_008,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,191,valid,-0.7402548,5.8662114
Mistral_mistral-small-latest_NAR_009,NAR_009,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,215,valid,16.22848,16.352583
Mistral_mistral-small-latest_NAR_010,NAR_010,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,13.628816,19.369192
Mistral_mistral-small-latest_NAR_011,NAR_011,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,216,valid,20.79091,-27.642147
Mistral_mistral-small-latest_NAR_012,NAR_012,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,214,valid,-13.033136,-36.59947
Mistral_mistral-small-latest_NAR_013,NAR_013,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,204,valid,16.448452,-27.389116
Mistral_mistral-small-latest_NAR_014,NAR_014,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,207,valid,1.5269964,2.1612446
Mistral_mistral-small-latest_NAR_015,NAR_015,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,21.043623,-4.377432
Mistral_mistral-small-latest_NAR_016,NAR_016,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,208,valid,19.185753,-35.432262
Mistral_mistral-small-latest_NAR_017,NAR_017,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,194,valid,18.65342,-20.962578
Mistral_mistral-small-latest_NAR_018,NAR_018,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,203,valid,29.497126,-17.249573
Mistral_mistral-small-latest_NAR_019,NAR_019,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,15.9523535,-3.6366994
Mistral_mistral-small-latest_NAR_020,NAR_020,Narrative,academic,Mistral,mistral-small-latest,Mistral AI,198,valid,19.820372,-21.708637
Mistral_mistral-small-latest_NAR_021,NAR_021,Narrative,business,Mistral,mistral-small-latest,Mistral AI,182,valid,-34.748188,3.9210353
Mistral_mistral-small-latest_NAR_022,NAR_022,Narrative,business,Mistral,mistral-small-latest,Mistral AI,195,valid,-7.8906116,-1.6363256
Mistral_mistral-small-latest_NAR_023,NAR_023,Narrative,business,Mistral,mistral-small-latest,Mistral AI,191,valid,-11.303684,-19.013332
Mistral_mistral-small-latest_NAR_024,NAR_024,Narrative,business,Mistral,mistral-small-latest,Mistral AI,220,valid,-46.86825,6.5340023
Mistral_mistral-small-latest_NAR_025,NAR_025,Narrative,business,Mistral,mistral-small-latest,Mistral AI,206,valid,-9.320458,-17.45334
Mistral_mistral-small-latest_NAR_026,NAR_026,Narrative,business,Mistral,mistral-small-latest,Mistral AI,193,valid,-2.5788162,-23.749369
Mistral_mistral-small-latest_NAR_027,NAR_027,Narrative,business,Mistral,mistral-small-latest,Mistral AI,189,valid,-28.714617,-18.75146
Mistral_mistral-small-latest_NAR_028,NAR_028,Narrative,business,Mistral,mistral-small-latest,Mistral AI,193,valid,-23.935766,-22.135532
Mistral_mistral-small-latest_NAR_029,NAR_029,Narrative,business,Mistral,mistral-small-latest,Mistral AI,216,valid,-0.69202054,-31.426018
Mistral_mistral-small-latest_NAR_030,NAR_030,Narrative,business,Mistral,mistral-small-latest,Mistral AI,182,valid,-10.58438,-14.800449
Mistral_mistral-small-latest_NAR_031,NAR_031,Narrative,career,Mistral,mistral-small-latest,Mistral AI,202,valid,-3.5111067,-5.1751075
Mistral_mistral-small-latest_NAR_032,NAR_032,Narrative,career,Mistral,mistral-small-latest,Mistral AI,220,valid,-4.405391,-0.384722
Mistral_mistral-small-latest_NAR_033,NAR_033,Narrative,career,Mistral,mistral-small-latest,Mistral AI,205,valid,4.676203,-2.4914563
Mistral_mistral-small-latest_NAR_034,NAR_034,Narrative,career,Mistral,mistral-small-latest,Mistral AI,216,valid,-17.589317,11.20638
Mistral_mistral-small-latest_NAR_035,NAR_035,Narrative,career,Mistral,mistral-small-latest,Mistral AI,189,valid,3.7863057,-5.248277
Mistral_mistral-small-latest_NAR_036,NAR_036,Narrative,career,Mistral,mistral-small-latest,Mistral AI,204,valid,6.907014,-7.1448364
Mistral_mistral-small-latest_NAR_037,NAR_037,Narrative,career,Mistral,mistral-small-latest,Mistral AI,204,valid,-5.214211,-5.1482143
Mistral_mistral-small-latest_NAR_038,NAR_038,Narrative,career,Mistral,mistral-small-latest,Mistral AI,183,valid,1.0132065,10.220484
Mistral_mistral-small-latest_NAR_039,NAR_039,Narrative,career,Mistral,mistral-small-latest,Mistral AI,216,valid,-2.819813,-5.231282
Mistral_mistral-small-latest_NAR_040,NAR_040,Narrative,career,Mistral,mistral-small-latest,Mistral AI,209,valid,3.2086377,12.80768
Mistral_mistral-small-latest_NAR_041,NAR_041,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,204,valid,-15.49026,23.249504
Mistral_mistral-small-latest_NAR_042,NAR_042,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,203,valid,-15.556682,26.354746
Mistral_mistral-small-latest_NAR_043,NAR_043,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,199,valid,-0.09896987,12.280313
Mistral_mistral-small-latest_NAR_044,NAR_044,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,218,valid,-15.786558,10.604569
Mistral_mistral-small-latest_NAR_045,NAR_045,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,185,valid,-16.013763,4.8883753
Mistral_mistral-small-latest_NAR_046,NAR_046,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,206,valid,-20.298271,19.611317
Mistral_mistral-small-latest_NAR_047,NAR_047,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,212,valid,-20.657207,14.983814
Mistral_mistral-small-latest_NAR_048,NAR_048,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,184,valid,-6.310856,-13.173821
Mistral_mistral-small-latest_NAR_049,NAR_049,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,201,valid,-1.7825414,12.120285
Mistral_mistral-small-latest_NAR_050,NAR_050,Narrative,personal,Mistral,mistral-small-latest,Mistral AI,208,valid,-6.051616,8.903496
Mistral_mistral-small-latest_DES_001,DES_001,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,197,valid,12.01143,7.454495
Mistral_mistral-small-latest_DES_002,DES_002,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,200,valid,17.157307,8.381565
Mistral_mistral-small-latest_DES_003,DES_003,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,184,valid,14.618894,10.899903
Mistral_mistral-small-latest_DES_004,DES_004,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,200,valid,10.253689,8.72845
Mistral_mistral-small-latest_DES_005,DES_005,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,222,too_long,33.656303,19.379133
Mistral_mistral-small-latest_DES_006,DES_006,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,180,valid,19.025103,23.193127
Mistral_mistral-small-latest_DES_007,DES_007,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,201,valid,19.853642,10.700287
Mistral_mistral-small-latest_DES_008,DES_008,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,208,valid,21.925861,14.069494
Mistral_mistral-small-latest_DES_009,DES_009,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,203,valid,8.475834,12.678312
Mistral_mistral-small-latest_DES_010,DES_010,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,196,valid,17.241476,3.6241412
Mistral_mistral-small-latest_DES_011,DES_011,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,211,valid,-12.889663,-39.492805
Mistral_mistral-small-latest_DES_012,DES_012,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,219,valid,-14.210823,-39.360016
Mistral_mistral-small-latest_DES_013,DES_013,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,192,valid,23.812939,-30.138632
Mistral_mistral-small-latest_DES_014,DES_014,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,215,valid,31.793049,-15.337763
Mistral_mistral-small-latest_DES_015,DES_015,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,189,valid,30.312511,-20.790167
Mistral_mistral-small-latest_DES_016,DES_016,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,208,valid,19.53877,-1.1558753
Mistral_mistral-small-latest_DES_017,DES_017,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,184,valid,26.72672,-26.088522
Mistral_mistral-small-latest_DES_018,DES_018,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,190,valid,21.203068,-35.13113
Mistral_mistral-small-latest_DES_019,DES_019,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,189,valid,25.574936,-31.998318
Mistral_mistral-small-latest_DES_020,DES_020,Descriptive,academic,Mistral,mistral-small-latest,Mistral AI,190,valid,29.223251,-13.811855
Mistral_mistral-small-latest_DES_021,DES_021,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,219,valid,-34.73515,-0.43322197
Mistral_mistral-small-latest_DES_022,DES_022,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,220,valid,-31.27736,3.1214774
Mistral_mistral-small-latest_DES_023,DES_023,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,207,valid,-20.835524,-27.784645
Mistral_mistral-small-latest_DES_024,DES_024,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,197,valid,-46.45161,7.7169423
Mistral_mistral-small-latest_DES_025,DES_025,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,182,valid,-43.788364,9.323613
Mistral_mistral-small-latest_DES_026,DES_026,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,190,valid,-15.153557,-14.610427
Mistral_mistral-small-latest_DES_027,DES_027,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,199,valid,1.301358,26.042276
Mistral_mistral-small-latest_DES_028,DES_028,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,208,valid,-22.985806,-25.884706
Mistral_mistral-small-latest_DES_029,DES_029,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,203,valid,-0.86484164,-33.663074
Mistral_mistral-small-latest_DES_030,DES_030,Descriptive,business,Mistral,mistral-small-latest,Mistral AI,200,valid,-20.351658,-18.827047
Mistral_mistral-small-latest_DES_031,DES_031,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,197,valid,7.0255437,4.187596
Mistral_mistral-small-latest_DES_032,DES_032,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,214,valid,10.250845,-0.21476561
Mistral_mistral-small-latest_DES_033,DES_033,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,198,valid,11.420392,3.46702
Mistral_mistral-small-latest_DES_034,DES_034,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,191,valid,38.098633,3.2694633
Mistral_mistral-small-latest_DES_035,DES_035,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,207,valid,3.9026022,-13.1691065
Mistral_mistral-small-latest_DES_036,DES_036,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,196,valid,-14.026656,-10.726787
Mistral_mistral-small-latest_DES_037,DES_037,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,221,too_long,5.8728075,-12.7090225
Mistral_mistral-small-latest_DES_038,DES_038,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,209,valid,8.891851,6.90982
Mistral_mistral-small-latest_DES_039,DES_039,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,214,valid,-3.5086966,-4.7517886
Mistral_mistral-small-latest_DES_040,DES_040,Descriptive,career,Mistral,mistral-small-latest,Mistral AI,183,valid,1.2041782,-16.453884
Mistral_mistral-small-latest_DES_041,DES_041,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,215,valid,-9.490693,19.418863
Mistral_mistral-small-latest_DES_042,DES_042,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,-15.463655,21.938354
Mistral_mistral-small-latest_DES_043,DES_043,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,212,valid,-7.3988986,22.787994
Mistral_mistral-small-latest_DES_044,DES_044,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,183,valid,-11.89416,14.536801
Mistral_mistral-small-latest_DES_045,DES_045,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,193,valid,1.6848761,35.645416
Mistral_mistral-small-latest_DES_046,DES_046,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,217,valid,-21.833853,15.90368
Mistral_mistral-small-latest_DES_047,DES_047,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,24.426903,2.4653928
Mistral_mistral-small-latest_DES_048,DES_048,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,184,valid,-35.42742,21.182314
Mistral_mistral-small-latest_DES_049,DES_049,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,182,valid,-6.462819,25.231499
Mistral_mistral-small-latest_DES_050,DES_050,Descriptive,personal,Mistral,mistral-small-latest,Mistral AI,220,valid,-10.970172,9.755471
Mistral_mistral-small-latest_ARG_001,ARG_001,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,20.225626,27.869038
Mistral_mistral-small-latest_ARG_002,ARG_002,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,193,valid,23.261421,23.920092
Mistral_mistral-small-latest_ARG_003,ARG_003,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,195,valid,12.350357,27.252897
Mistral_mistral-small-latest_ARG_004,ARG_004,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,210,valid,26.46984,25.260508
Mistral_mistral-small-latest_ARG_005,ARG_005,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,192,valid,21.059835,25.544464
Mistral_mistral-small-latest_ARG_006,ARG_006,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,202,valid,21.644516,29.139227
Mistral_mistral-small-latest_ARG_007,ARG_007,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,214,valid,32.813667,11.556711
Mistral_mistral-small-latest_ARG_008,ARG_008,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,210,valid,18.263832,30.02815
Mistral_mistral-small-latest_ARG_009,ARG_009,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,200,valid,7.725477,26.690092
Mistral_mistral-small-latest_ARG_010,ARG_010,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,218,valid,14.698263,30.692358
Mistral_mistral-small-latest_ARG_011,ARG_011,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,204,valid,29.465158,-23.513792
Mistral_mistral-small-latest_ARG_012,ARG_012,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,217,valid,30.929153,-28.186323
Mistral_mistral-small-latest_ARG_013,ARG_013,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,203,valid,23.646536,-17.029991
Mistral_mistral-small-latest_ARG_014,ARG_014,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,187,valid,36.994183,-15.9304495
Mistral_mistral-small-latest_ARG_015,ARG_015,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,208,valid,13.363571,-15.564506
Mistral_mistral-small-latest_ARG_016,ARG_016,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,209,valid,33.562855,-8.923737
Mistral_mistral-small-latest_ARG_017,ARG_017,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,220,valid,33.166492,-18.535877
Mistral_mistral-small-latest_ARG_018,ARG_018,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,186,valid,11.837807,-12.146103
Mistral_mistral-small-latest_ARG_019,ARG_019,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,199,valid,25.427004,-22.382305
Mistral_mistral-small-latest_ARG_020,ARG_020,Argumentative,academic,Mistral,mistral-small-latest,Mistral AI,197,valid,19.055222,-14.313175
Mistral_mistral-small-latest_ARG_021,ARG_021,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,215,valid,-37.035206,-0.057281125
Mistral_mistral-small-latest_ARG_022,ARG_022,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,186,valid,-39.088436,-1.7349088
Mistral_mistral-small-latest_ARG_023,ARG_023,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,190,valid,-39.87146,-7.4609013
Mistral_mistral-small-latest_ARG_024,ARG_024,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,187,valid,-45.017853,2.4932857
Mistral_mistral-small-latest_ARG_025,ARG_025,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,184,valid,-42.98481,4.829285
Mistral_mistral-small-latest_ARG_026,ARG_026,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,193,valid,-20.782028,-14.444126
Mistral_mistral-small-latest_ARG_027,ARG_027,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,212,valid,-24.253813,-18.40153
Mistral_mistral-small-latest_ARG_028,ARG_028,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,221,too_long,-27.954166,-16.16034
Mistral_mistral-small-latest_ARG_029,ARG_029,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,181,valid,-33.274208,-15.049345
Mistral_mistral-small-latest_ARG_030,ARG_030,Argumentative,business,Mistral,mistral-small-latest,Mistral AI,196,valid,1.6621985,-33.006927
Mistral_mistral-small-latest_ARG_031,ARG_031,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,198,valid,-18.88522,-4.5864816
Mistral_mistral-small-latest_ARG_032,ARG_032,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,216,valid,-20.340351,-9.113862
Mistral_mistral-small-latest_ARG_033,ARG_033,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,203,valid,10.337709,-17.639126
Mistral_mistral-small-latest_ARG_034,ARG_034,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,193,valid,9.568369,-12.883816
Mistral_mistral-small-latest_ARG_035,ARG_035,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,197,valid,-20.797657,1.2628928
Mistral_mistral-small-latest_ARG_036,ARG_036,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,219,valid,31.692486,-0.38458592
Mistral_mistral-small-latest_ARG_037,ARG_037,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,198,valid,8.324221,-7.764402
Mistral_mistral-small-latest_ARG_038,ARG_038,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,200,valid,-16.443981,-8.910853
Mistral_mistral-small-latest_ARG_039,ARG_039,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,205,valid,-14.07773,-4.467267
Mistral_mistral-small-latest_ARG_040,ARG_040,Argumentative,career,Mistral,mistral-small-latest,Mistral AI,203,valid,3.4602988,21.495314
Mistral_mistral-small-latest_ARG_041,ARG_041,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,200,valid,-20.096817,32.423958
Mistral_mistral-small-latest_ARG_042,ARG_042,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,204,valid,-17.432526,31.909317
Mistral_mistral-small-latest_ARG_043,ARG_043,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,195,valid,-13.618893,34.779705
Mistral_mistral-small-latest_ARG_044,ARG_044,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,199,valid,-17.54313,34.672916
Mistral_mistral-small-latest_ARG_045,ARG_045,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,183,valid,-23.642542,-1.338662
Mistral_mistral-small-latest_ARG_046,ARG_046,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,208,valid,-29.100956,-12.325397
Mistral_mistral-small-latest_ARG_047,ARG_047,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,192,valid,-25.619064,-9.372666
Mistral_mistral-small-latest_ARG_048,ARG_048,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,211,valid,-35.389965,16.106344
Mistral_mistral-small-latest_ARG_049,ARG_049,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,192,valid,-16.791796,-1.730524
Mistral_mistral-small-latest_ARG_050,ARG_050,Argumentative,personal,Mistral,mistral-small-latest,Mistral AI,189,valid,-4.7469573,15.754552
Mistral_mistral-small-latest_DIA_001,DIA_001,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,219,valid,18.08836,25.860203
Mistral_mistral-small-latest_DIA_002,DIA_002,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,200,valid,31.656631,22.73459
Mistral_mistral-small-latest_DIA_003,DIA_003,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,187,valid,29.143822,14.562784
Mistral_mistral-small-latest_DIA_004,DIA_004,Dialogue,academic,Mistral,mistral-small-latest,Mistral AI,186,valid,25.600573,8.95404
